user_id,session_count,avg_session_duration,pageviews_per_session,days_since_last_visit,feature_usage_rate,clicks_on_premium_content,referral_source,state,device_type,number_of_visits_last_week,number_of_visits_last_30_days,messages_sent_count,messages_received_count,posts_count,reactions_count,community_sessions_count,number_of_trainings_watched,number_of_trainings_finished,daily_steps,daily_workout_minutes,subscription_status
8324,15,57.16958638796036,4,4,0.00011078587421919917,2,organic,California,desktop,0,12,4,2,3,5,6,8,6,4985,35,1
8325,13,26.32077674023012,11,13,0.1768333082315432,2,ad,Illinois,tablet,2,9,4,7,3,11,12,7,4,5001,25,0
8326,10,57.83456919979849,6,7,0.1426470961651266,1,organic,California,desktop,3,8,3,1,2,8,9,7,5,4981,30,0
8327,11,27.959256611553144,3,20,0.1177307445414062,5,organic,Florida,mobile,6,6,4,4,2,13,2,10,6,4970,19,1
8328,18,19.685867353116915,1,18,0.1549942359379649,2,referral,Florida,mobile,4,17,3,4,2,10,10,10,2,5016,29,0
8329,13,52.6138266210291,1,14,0.9768312735158309,3,referral,New York,mobile,4,10,2,2,1,6,6,12,3,5207,25,0
8330,17,15.370192282870626,4,2,0.6206379718881393,0,ad,New York,tablet,4,15,3,5,1,7,6,5,5,5135,33,0
8331,17,17.49273101119008,3,16,0.08916202558113029,3,referral,Illinois,desktop,6,6,5,3,1,15,11,9,9,5088,28,0
8332,12,29.87888127515513,5,18,0.9702205900801156,5,organic,New York,desktop,9,11,4,5,3,11,5,5,5,4863,36,0
8333,11,42.12837368083852,2,23,0.8864216378136904,3,ad,Texas,mobile,3,10,3,4,1,12,9,8,4,4941,31,0
8334,13,40.36487793371447,2,1,0.9265336830179716,4,referral,New York,mobile,2,9,5,3,1,9,9,8,3,4971,32,1
8335,13,49.14824427962218,2,20,0.1351787375093464,0,referral,California,mobile,1,11,7,4,0,9,10,7,1,5064,32,0
8336,15,41.11363282961186,1,14,0.4977231311534942,3,referral,Florida,tablet,2,11,5,6,2,11,11,9,4,5122,30,1
8337,20,30.707919818509556,3,11,0.31210731827233973,7,organic,Illinois,desktop,2,10,9,1,3,13,4,10,6,5041,39,0
8338,19,27.575182508903985,2,16,0.42637483153522127,2,ad,Illinois,tablet,2,12,3,6,4,11,10,8,3,4967,33,1
8339,17,33.63302431104485,3,10,0.04687830553563732,1,referral,Texas,mobile,2,8,4,4,2,10,12,9,5,4958,35,0
8340,17,42.1779404009416,5,19,0.28363878763606576,2,referral,Texas,mobile,2,9,7,3,1,10,3,11,5,4968,34,0
8341,9,54.23028230587146,0,1,0.5639144179647526,4,referral,New York,tablet,2,12,4,6,4,8,7,10,2,4872,25,0
8342,16,46.75426076875405,3,15,0.6478001614629894,3,ad,Texas,tablet,1,11,5,6,1,10,5,10,8,5116,29,0
8343,19,35.07094429732933,1,3,0.22702247861580993,1,ad,Texas,tablet,1,7,5,4,3,7,8,9,6,4995,29,0
8344,14,38.88158067378701,8,16,0.4486225565020914,3,referral,Texas,desktop,2,10,2,4,2,12,6,8,7,4962,29,0
8345,21,50.9230445590009,4,1,0.6457210720206535,2,organic,California,tablet,5,15,3,4,1,10,5,11,4,5022,38,0
8346,22,35.322586396558094,1,23,0.3690513021165084,3,organic,Florida,tablet,4,10,7,4,0,6,10,8,6,5033,23,0
8347,14,31.148035696561404,2,12,0.28582344005756577,2,ad,Texas,mobile,4,10,5,1,1,17,7,7,6,4994,25,0
8348,20,34.48780444431957,7,21,0.9546651639406254,4,referral,Illinois,mobile,5,11,4,2,3,8,12,11,5,5096,38,0
8349,15,26.934791814037155,6,25,0.3289632277034532,3,ad,Illinois,mobile,4,9,4,7,2,7,9,7,4,5157,28,0
8350,12,49.68629778467617,0,16,0.1331843765209082,0,ad,Illinois,tablet,5,5,8,4,0,10,8,6,6,5023,27,0
8351,20,33.43409396740937,1,12,0.8490711207074748,3,organic,Illinois,tablet,4,6,5,5,1,16,7,11,6,4882,31,0
8352,11,17.146716988087615,4,15,0.5596393261137389,5,organic,Texas,desktop,1,11,5,1,2,10,2,6,6,5050,26,0
8353,12,45.90989401975558,5,19,0.2234511242006374,1,ad,California,tablet,3,5,4,4,1,12,10,13,5,4880,31,0
8354,14,20.85076321473945,5,29,0.40773762882067544,2,ad,New York,desktop,2,9,7,3,4,8,4,6,4,4941,26,0
8355,10,26.669279108038467,3,25,0.41104656338648293,2,organic,Illinois,mobile,2,4,4,6,2,17,9,7,3,5038,39,0
8356,16,25.306940539299127,7,25,0.45416703117413426,2,organic,Texas,desktop,5,10,2,9,3,6,10,12,3,4968,35,0
8357,14,39.6518231536397,4,8,0.32572264397954886,2,ad,New York,tablet,6,10,4,6,0,11,2,11,3,4930,33,0
8358,12,30.597342520298433,4,8,0.9972797406349619,3,ad,Texas,mobile,1,6,3,3,4,7,9,7,3,4978,19,0
8359,17,28.19967168993955,4,2,0.28201838098307885,1,organic,Texas,tablet,5,11,4,5,1,7,6,11,5,5072,31,1
8360,12,21.623320075918414,6,10,0.9734970311842598,2,ad,California,mobile,4,8,5,2,2,3,11,9,2,4950,35,1
8361,12,40.4921584958323,2,16,0.010606963345724418,2,referral,New York,mobile,1,10,6,7,2,4,8,10,4,5077,24,0
8362,17,45.40260817943735,3,29,0.2314465886271121,3,referral,California,mobile,3,10,7,4,2,10,10,10,5,4900,26,0
8363,21,53.20055053896906,4,26,0.7929062819132957,1,ad,Texas,tablet,4,9,5,4,2,9,6,8,6,4926,32,1
8364,15,54.449674773646684,5,23,0.7231090072125821,4,organic,California,tablet,4,10,3,3,1,9,9,9,3,4906,22,0
8365,14,18.071511810185957,3,26,0.38575369796864,0,referral,California,mobile,3,12,2,3,3,11,11,5,5,4990,27,0
8366,16,56.558304195309766,5,15,0.1401541523847678,2,organic,New York,tablet,0,13,7,4,2,14,5,9,9,4883,35,0
8367,11,46.21957119112729,2,2,0.5851477067830276,3,organic,California,mobile,2,13,5,6,3,9,8,10,5,5049,33,0
8368,17,23.976867606112812,4,23,0.7673966031425697,2,organic,California,desktop,3,11,6,3,3,12,5,7,3,5045,30,0
8369,12,28.513289812759325,1,7,0.5444518402419187,1,referral,New York,mobile,2,9,2,3,3,9,2,10,5,5167,38,0
8370,11,22.74596854836883,5,8,0.14599550584632814,3,referral,Florida,tablet,3,13,4,5,3,12,10,6,6,5066,28,0
8371,18,48.960015891901385,3,25,0.16649057473954554,3,referral,California,desktop,6,11,6,2,3,12,6,5,5,4944,27,0
8372,5,28.785107326269408,3,0,0.8218265170035828,2,organic,Texas,tablet,4,15,8,7,2,16,4,7,7,4908,27,0
8373,10,37.816136139356544,6,24,0.9691464093021916,1,organic,Texas,tablet,8,8,4,5,3,12,9,15,7,4980,29,0
8374,18,56.0421875075463,2,4,0.20715520336254367,2,organic,New York,desktop,4,6,7,3,5,12,14,12,7,5040,39,0
8375,9,31.023644054840453,3,4,0.14223265240316318,7,referral,Illinois,tablet,0,11,6,2,5,12,8,8,8,5027,38,1
8376,15,31.93266155354819,5,5,0.46449750060139716,4,organic,Texas,mobile,3,12,3,2,1,14,12,14,2,5018,27,1
8377,13,56.75884741112365,1,0,0.7277141932283941,4,organic,New York,tablet,4,8,4,5,3,14,12,13,7,5154,27,1
8378,7,56.92175468350867,4,16,0.9739605101871533,1,organic,New York,tablet,2,4,4,5,7,5,6,3,3,4937,40,1
8379,15,48.132301779862516,3,2,0.6551774299705364,1,organic,Texas,tablet,4,9,5,8,3,7,13,11,2,5086,26,0
8380,18,55.23254108851284,2,10,0.17863134380985946,2,organic,Texas,tablet,4,8,5,3,3,11,9,8,7,4964,28,0
8381,18,44.909479122798615,2,12,0.30875484918055307,3,organic,Texas,mobile,2,10,6,6,3,13,3,14,5,4989,29,0
8382,14,46.6559989188761,4,9,0.25997560545867215,3,referral,Illinois,mobile,6,13,5,1,3,8,8,7,6,5106,28,0
8383,13,19.16805832617198,2,3,0.44539675416356794,5,organic,Illinois,desktop,3,10,7,7,0,17,6,7,2,4810,33,0
8384,12,22.735576755936634,7,4,0.858230972023992,5,ad,Texas,desktop,2,8,6,4,4,11,6,11,6,4984,32,1
8385,19,32.19354973245264,4,18,0.3464757561757523,3,ad,New York,desktop,1,10,7,2,4,10,5,12,7,4998,43,1
8386,14,17.615472182806403,6,22,0.6896100765116316,5,organic,Texas,mobile,2,12,6,2,4,9,6,4,3,4911,33,1
8387,13,17.56409021944065,2,23,0.05081709697255854,3,referral,California,mobile,1,12,5,4,1,11,6,8,4,4992,26,0
8388,12,43.96819187461042,3,22,0.2946886248966578,0,organic,Texas,tablet,6,11,3,7,3,6,7,3,3,5006,35,0
8389,15,51.337451972460904,1,14,0.4295789369016352,2,ad,California,tablet,2,21,8,6,2,13,11,10,9,5052,36,0
8390,16,57.40556440002532,3,29,0.1365001323906867,5,ad,Texas,tablet,3,13,7,3,1,14,5,5,4,4969,23,1
8391,10,32.6675055141971,2,10,0.5259611867151854,2,ad,Texas,mobile,5,18,5,5,2,4,9,6,3,4913,22,0
8392,13,18.34536188294782,3,15,0.015204851286778842,0,referral,Illinois,tablet,1,7,4,6,1,11,5,8,3,5075,33,0
8393,13,55.98155745374705,3,15,0.7394405840375592,2,organic,California,mobile,2,6,4,1,1,7,12,4,3,4975,30,0
8394,16,28.1844619931524,2,5,0.38523148270330543,2,referral,California,tablet,1,13,6,5,1,9,6,10,7,5014,33,0
8395,18,47.04894563136918,6,17,0.028401355762860403,3,ad,Illinois,tablet,7,7,1,2,1,10,11,10,7,5015,33,0
8396,13,16.915647213876007,10,28,0.37817811196539364,2,ad,Illinois,tablet,3,8,5,6,3,11,5,5,5,4941,30,0
8397,21,57.54498383473364,3,23,0.58509287645596,2,referral,California,desktop,1,12,5,3,1,6,7,12,6,4952,24,0
8398,25,36.01807036632479,5,28,0.566185138791192,3,organic,Illinois,desktop,2,7,4,3,3,9,5,4,4,5063,30,1
8399,14,57.02350015377427,5,1,0.04332678242748156,4,referral,Illinois,mobile,3,14,4,7,2,7,13,7,7,5151,36,0
8400,18,36.350889747902634,6,12,0.40190324377845454,2,ad,Texas,desktop,1,14,7,5,2,10,12,6,6,4997,32,0
8401,10,56.99961636507101,5,18,0.6337866573633832,6,referral,Texas,desktop,3,6,6,3,0,12,7,6,5,5027,33,0
8402,11,40.107554895665345,1,9,0.8205143665131988,1,referral,Illinois,tablet,2,12,9,5,4,10,10,9,7,4926,29,1
8403,16,37.42033053634863,3,12,0.1243353481679429,4,ad,New York,mobile,1,10,5,7,2,11,7,10,3,5167,29,0
8404,17,28.597806799799486,4,25,0.46695979891064854,4,referral,California,mobile,4,8,6,3,2,13,14,6,3,5050,36,1
8405,12,27.12746342139901,1,21,0.8588157178783374,1,organic,Texas,mobile,4,12,9,5,0,11,10,5,5,4931,31,0
8406,8,52.820068582740156,2,28,0.8155191727421024,4,referral,Illinois,tablet,1,10,5,0,0,9,7,10,6,4996,36,0
8407,16,47.09616207167202,4,7,0.8713254102712535,2,ad,Illinois,desktop,5,11,7,1,4,13,11,8,5,5031,36,0
8408,14,50.664456653184864,5,13,0.9305978279619304,2,organic,Illinois,tablet,5,8,1,4,1,12,13,3,3,5033,28,1
8409,13,24.396167439067835,6,24,0.05978232483115664,1,referral,Illinois,mobile,0,10,6,5,2,12,7,6,6,5034,24,0
8410,13,18.441948305598498,3,17,0.22318667356301958,4,organic,Florida,mobile,6,6,12,7,0,13,12,3,3,4963,29,0
8411,17,28.518613324111673,8,18,0.5205809084952109,3,referral,Illinois,desktop,1,14,3,2,3,6,7,10,0,5031,26,1
8412,14,56.16989978993299,5,19,0.7779136637608882,6,organic,Illinois,tablet,1,10,1,2,2,16,10,8,4,4897,40,1
8413,12,25.301199954920172,5,1,0.9687932340228961,3,referral,Texas,tablet,3,6,3,0,0,9,11,11,5,5055,33,0
8414,11,39.267854570218944,6,8,0.6181576859487306,5,organic,Illinois,desktop,2,6,8,2,1,7,9,8,6,4850,34,0
8415,18,24.677915088585316,5,23,0.9435945890969268,2,organic,California,mobile,3,5,7,4,3,10,10,13,4,5027,35,0
8416,17,26.81684986642721,4,11,0.5201392408005655,3,organic,Florida,tablet,2,14,4,4,0,12,7,12,5,4936,28,0
8417,11,40.32748256496518,1,18,0.8455521896832962,6,referral,Illinois,desktop,4,16,3,2,3,8,10,9,2,5019,24,1
8418,10,40.58574004769086,3,14,0.744225644285955,3,referral,Florida,mobile,1,9,4,6,1,8,9,4,0,5076,37,0
8419,24,33.771615471445486,5,15,0.24824386111206176,0,ad,New York,mobile,4,11,5,4,1,18,7,7,6,4896,28,0
8420,15,39.58701843133416,6,11,0.11683696373739849,7,organic,Texas,mobile,7,7,5,3,0,11,14,6,6,4972,26,0
8421,17,22.700019645543122,3,24,0.4776504347181606,3,organic,Texas,desktop,6,13,7,3,1,6,8,7,6,4919,38,1
8422,17,53.435478753801405,8,19,0.06569822742936338,3,organic,Illinois,tablet,3,8,5,2,2,9,9,9,4,4915,25,0
8423,17,27.24199944736398,2,17,0.31570963943478203,1,referral,Florida,desktop,3,7,4,7,2,11,8,7,3,4947,40,0
8424,9,57.327898964493606,5,2,0.2630713104672814,6,organic,Texas,mobile,5,11,7,7,2,10,7,11,6,4984,32,0
8425,11,53.11698203952949,1,1,0.9875087836508023,1,referral,Texas,tablet,1,8,6,5,1,8,10,13,4,5059,30,0
8426,12,23.079493950784354,2,20,0.2819521219609489,3,organic,Illinois,desktop,3,12,4,6,2,7,6,11,6,4963,21,0
8427,20,46.343236053863976,1,4,0.29711980251896786,1,organic,California,desktop,5,8,7,5,1,11,4,8,6,5025,34,0
8428,13,59.4036579365416,5,16,0.828447688170162,3,ad,New York,desktop,3,9,4,6,2,15,10,8,8,4968,22,1
8429,17,53.43988804356292,5,4,0.21647389400349348,5,organic,California,tablet,4,7,9,7,2,11,9,9,5,4940,39,0
8430,13,54.07579526809765,2,3,0.13941165466927063,1,organic,Florida,mobile,3,10,2,5,3,10,12,11,3,5013,27,0
8431,19,55.02011579900378,3,24,0.26162544939238064,4,organic,Texas,desktop,5,12,6,3,1,5,7,5,5,4891,39,1
8432,17,34.36630029781204,5,29,0.8038679597026455,6,ad,California,mobile,2,8,4,8,1,10,6,9,4,5001,24,1
8433,14,55.23909100662718,5,25,0.04494805197027163,2,ad,Texas,desktop,3,8,4,4,0,10,12,10,7,5040,21,0
8434,8,31.97703234852269,9,2,0.2218806182428985,2,referral,Texas,desktop,3,6,3,9,2,10,5,11,3,4957,30,0
8435,15,31.031840363446296,4,7,0.011276267630582204,1,ad,New York,mobile,6,6,8,6,2,6,5,7,6,4988,28,0
8436,13,45.411603320586295,7,25,0.939499845569214,2,ad,Texas,mobile,2,15,3,5,1,9,10,9,4,4966,39,0
8437,14,57.96605759834677,4,27,0.24227334138831247,2,referral,Illinois,mobile,1,10,6,3,2,14,9,9,0,4893,23,0
8438,14,43.05044534626067,2,9,0.11072272190076071,1,organic,Texas,mobile,2,8,3,6,2,7,8,8,5,4942,28,0
8439,18,30.811620860398968,5,23,0.19311169264447503,4,ad,California,tablet,1,10,6,4,3,17,16,12,4,4957,31,0
8440,15,26.643338031244173,1,24,0.9824270351704787,2,referral,New York,mobile,0,8,4,2,3,7,5,5,5,4970,30,0
8441,12,26.660031539453122,2,28,0.058136510565703126,1,ad,California,desktop,3,8,3,8,1,13,11,12,5,5001,27,0
8442,19,57.43751925774219,4,21,0.7045237302100819,4,ad,California,mobile,5,11,5,8,1,11,4,9,4,4900,36,0
8443,15,37.650188854798216,5,22,0.6075453676905325,2,organic,California,tablet,5,5,7,5,1,15,6,9,8,5144,27,0
8444,14,59.21977459009688,5,9,0.013590787303196405,4,referral,New York,tablet,1,4,6,2,0,12,3,12,7,5088,30,0
8445,9,44.25480185113841,4,24,0.8972838345353236,4,organic,Florida,desktop,1,10,5,3,3,7,5,10,7,4965,32,0
8446,7,42.451465752912654,3,3,0.9279517260862759,3,ad,Texas,tablet,6,7,5,3,0,12,6,7,4,4908,26,0
8447,9,34.657316184700626,4,18,0.945285075252039,4,organic,Texas,desktop,1,13,9,2,0,15,7,10,6,5011,21,1
8448,12,57.84962936847836,0,11,0.12001758732071632,3,organic,New York,desktop,3,5,2,6,2,10,5,14,9,4925,26,0
8449,13,15.31628431238676,5,4,0.232960234449602,2,referral,California,tablet,3,6,9,6,1,14,11,5,5,5029,24,0
8450,15,22.264349684384946,1,13,0.39215140683283156,0,organic,New York,desktop,3,10,7,8,0,13,13,11,3,5088,26,0
8451,7,17.49216511612697,1,25,0.6517754558921516,2,organic,Illinois,tablet,5,9,5,1,4,4,6,9,8,5106,24,0
8452,17,31.41632826271203,3,24,0.7285844843428497,1,referral,Florida,desktop,3,11,8,8,3,16,4,12,8,4969,29,1
8453,12,33.95870702194076,5,4,0.20821649261455488,2,organic,Illinois,desktop,6,8,5,2,2,7,6,9,6,4841,24,0
8454,10,18.443849305153957,4,25,0.41911717048002484,4,organic,Florida,tablet,3,8,8,0,6,4,6,11,10,4979,32,1
8455,14,44.45509309051587,5,28,0.9279120009094881,1,ad,Illinois,tablet,2,9,6,4,0,8,7,8,4,5071,33,1
8456,18,39.41951314555151,9,21,0.3511871270246478,6,ad,California,mobile,3,11,5,4,3,7,9,8,7,4930,35,0
8457,11,47.89849906398017,3,0,0.7143804118807953,2,ad,New York,tablet,3,8,3,4,1,10,8,6,5,5002,35,0
8458,13,15.095442392903427,3,28,0.010980715724261736,3,organic,Texas,mobile,2,15,4,7,3,7,7,7,5,4994,31,0
8459,16,35.51457396304293,2,8,0.5285636531732097,3,organic,New York,tablet,4,18,4,3,2,6,3,11,6,4947,32,0
8460,19,47.387932309414126,1,25,0.9050802594395037,1,organic,Illinois,mobile,1,7,9,4,3,13,7,15,2,4934,30,1
8461,18,17.605730728997194,5,12,0.9975050828988536,4,organic,Florida,mobile,3,8,3,1,1,7,8,10,1,4944,39,1
8462,18,30.078103874976,4,22,0.024295064546916878,2,organic,New York,tablet,5,12,5,3,2,10,10,8,4,5033,29,0
8463,15,19.78698778051377,6,21,0.8751845488349397,3,organic,Texas,tablet,6,9,6,8,3,11,4,8,3,5056,30,0
8464,8,36.90688183037125,4,29,0.8418128671253711,5,organic,Illinois,mobile,3,13,4,4,1,9,7,3,3,5003,32,0
8465,17,37.03473997324471,3,4,0.17474779387272177,2,ad,Texas,tablet,1,13,5,3,0,7,10,8,5,4906,33,0
8466,14,43.75389894559572,3,17,0.1972874694667336,3,organic,Texas,desktop,0,12,3,4,1,15,4,10,3,4864,33,0
8467,14,54.043737615104135,6,14,0.9201493079092052,1,organic,California,mobile,2,6,9,3,4,12,9,12,4,5022,26,0
8468,12,43.166270411901834,4,8,0.03863921477273946,4,ad,Texas,desktop,1,16,1,3,2,8,10,5,5,4944,25,0
8469,15,22.80259294920255,0,24,0.25584287433403674,7,referral,New York,mobile,3,14,2,8,1,12,4,9,2,5103,34,0
8470,15,52.62987876135976,3,25,0.07373464780045835,2,ad,California,tablet,5,5,5,9,3,14,10,13,4,4990,23,0
8471,12,20.355939117523548,7,21,0.00260347759994195,4,organic,Texas,desktop,2,8,7,2,2,6,9,5,1,4992,23,0
8472,10,17.113149134050538,4,6,0.03632001809146401,2,organic,California,mobile,5,9,8,4,1,7,6,5,5,4966,27,0
8473,10,59.551345603389066,2,7,0.6219900434293071,5,organic,California,tablet,1,11,6,1,1,13,5,9,9,5007,28,0
8474,16,44.976054361721964,4,14,0.38053500696286713,2,referral,New York,desktop,0,12,10,1,4,6,9,12,6,4960,32,0
8475,17,24.42620135989145,4,8,0.990870044073994,5,referral,Illinois,desktop,3,13,4,4,1,7,7,9,4,5013,29,1
8476,18,36.194335293238154,4,20,0.20593321758603622,3,organic,New York,mobile,5,10,3,5,1,10,6,3,3,4863,32,0
8477,18,30.552639291617247,1,19,0.47472705758291667,2,referral,California,tablet,2,9,4,6,2,8,7,8,7,4977,28,0
8478,8,56.057292286648824,6,17,0.6765002240706984,3,ad,Texas,desktop,2,6,4,7,7,16,7,14,6,5060,37,0
8479,11,18.532542769830723,5,13,0.9019535170458136,4,referral,California,tablet,6,12,5,6,2,15,8,7,5,5054,39,0
8480,16,24.637875208125458,3,14,0.8899433000624098,3,organic,Illinois,tablet,2,11,4,3,3,7,12,9,4,5033,34,0
8481,16,59.29794407743515,4,5,0.23231042755038622,1,referral,Florida,mobile,5,11,10,5,0,9,8,7,7,4939,29,1
8482,9,32.11285316681298,6,7,0.24060888509311196,7,ad,Illinois,tablet,4,12,6,8,1,10,8,7,6,5106,32,1
8483,16,53.36125856601598,4,2,0.8147620256138685,3,organic,New York,desktop,1,14,7,4,2,8,7,6,6,5166,32,1
8484,11,21.55517477602081,3,23,0.41232584469373645,1,ad,Florida,tablet,5,9,10,3,2,7,7,10,5,4962,19,0
8485,10,38.50225043613557,3,18,0.07406750554704322,5,organic,Texas,desktop,1,11,3,6,1,8,5,11,5,5069,28,0
8486,11,24.267242317565184,3,23,0.9367249294514457,3,ad,New York,desktop,3,12,7,7,1,9,10,6,6,5002,23,1
8487,22,25.424881997685752,2,18,0.2911844668582746,2,ad,California,desktop,2,12,6,4,1,4,12,7,3,5053,43,0
8488,12,29.258730539998556,6,26,0.6648276022670702,3,ad,New York,desktop,3,15,1,8,1,9,11,3,3,5022,36,0
8489,10,54.11703489152412,1,2,0.6065436772869942,4,referral,Florida,desktop,1,6,5,3,3,5,4,8,5,4974,32,0
8490,11,21.543719660975015,8,0,0.20148545204433677,5,organic,Illinois,tablet,5,5,4,8,0,13,10,8,4,5007,35,1
8491,14,35.33168736615025,1,21,0.415355284018163,2,organic,Illinois,mobile,3,9,4,0,3,16,3,10,8,5015,35,0
8492,18,28.043968336649044,4,5,0.4070654704459232,4,referral,California,tablet,9,9,7,4,1,11,6,6,6,4986,26,1
8493,11,44.881701929029504,3,20,0.7796287873559403,4,organic,Texas,desktop,4,12,5,2,2,11,8,10,6,4995,40,0
8494,10,38.092071306470814,2,23,0.6544679078778372,4,referral,Texas,tablet,4,10,6,5,3,9,8,7,7,4916,33,1
8495,14,35.8271450250073,4,6,0.6191099894431368,4,organic,Florida,mobile,3,10,8,3,1,12,8,9,4,4975,21,0
8496,26,35.811175358140105,8,9,0.33095466330747847,1,ad,California,mobile,2,9,3,3,3,13,7,9,4,4933,23,0
8497,14,30.143456065662694,8,5,0.3875387806177849,2,organic,Texas,desktop,4,12,2,3,1,13,6,9,5,4965,41,0
8498,16,31.30752997351645,3,10,0.12083432975015107,4,ad,Illinois,desktop,1,12,9,2,5,15,7,9,2,4881,33,0
8499,14,57.1480338631877,3,1,0.9427972064706337,5,ad,Florida,desktop,4,8,5,2,0,7,13,4,4,4957,28,1
8500,16,59.475579485017214,7,28,0.8211325574123053,3,referral,Texas,mobile,2,6,4,3,2,10,9,8,4,5008,28,1
8501,23,44.761475322893006,2,18,0.7336581168897544,3,ad,Florida,tablet,3,7,4,0,1,9,6,14,6,4834,26,0
8502,11,17.40106472942867,1,5,0.7112754874754356,8,ad,Illinois,desktop,6,6,3,5,3,8,10,4,4,5112,26,0
8503,23,44.04554302143458,6,4,0.9878067080885936,6,organic,Illinois,tablet,3,9,6,6,3,15,3,8,6,4844,33,1
8504,18,17.62875672315344,4,26,0.5566444265898542,5,ad,New York,mobile,5,5,4,2,3,7,4,11,5,4951,39,0
8505,16,47.81363038388134,4,27,0.21881153811974485,5,ad,Illinois,tablet,2,9,2,4,6,8,6,11,4,4894,23,1
8506,11,35.74217251460307,4,24,0.5109880125370299,6,organic,New York,mobile,5,13,5,7,2,11,10,11,7,4964,33,0
8507,17,55.390487419192524,4,17,0.5692288694720542,3,ad,Florida,mobile,4,13,7,2,3,15,10,10,6,4938,40,0
8508,16,50.66655056013876,2,25,0.09241870538864627,4,ad,Illinois,tablet,2,9,1,6,1,7,9,3,3,5056,23,0
8509,13,21.26427791556607,5,25,0.842163458695509,2,referral,California,desktop,2,9,3,9,2,5,4,13,1,5032,21,0
8510,17,16.778929342179463,2,16,0.025033373722285313,7,ad,Texas,tablet,1,7,6,2,2,15,7,14,7,5094,25,0
8511,14,31.42077578830333,6,11,0.6973456112978021,1,referral,Illinois,tablet,0,7,1,8,0,10,8,3,0,5076,40,0
8512,16,52.78032131870582,6,23,0.061943770074379234,0,organic,Illinois,mobile,4,9,6,4,1,7,10,13,6,4963,32,0
8513,10,54.34930584872693,6,15,0.25700914483547743,1,organic,Illinois,mobile,3,14,6,8,0,7,5,1,1,5019,28,0
8514,20,20.645298642815824,5,22,0.2995903911054897,3,organic,Illinois,mobile,8,9,5,4,3,7,6,8,2,5043,33,1
8515,11,52.03008429603783,8,6,0.273120784265245,1,ad,Florida,tablet,5,11,4,4,1,8,10,7,3,4897,28,0
8516,21,23.647969929351408,1,23,0.5976697774598305,3,ad,Florida,mobile,5,9,0,2,4,9,7,6,3,5043,34,0
8517,16,44.04767990353237,3,20,0.14843764852932728,2,ad,Illinois,tablet,3,10,4,6,2,10,6,9,4,5079,25,0
8518,10,32.0991355801454,7,17,0.2683315234764011,3,organic,Illinois,mobile,2,7,7,3,0,9,9,7,6,4985,23,0
8519,18,37.90014907999418,5,13,0.8939365382851772,3,ad,California,tablet,1,13,7,4,4,9,10,8,6,4951,20,0
8520,12,43.2940866244923,6,9,0.22090742771075655,2,organic,New York,desktop,4,12,2,6,1,6,7,12,6,4900,30,0
8521,18,44.356943254103385,3,27,0.456673814986597,1,organic,Texas,mobile,6,6,5,3,2,9,9,11,3,5025,34,1
8522,19,20.407939441637716,5,7,0.04791779508238425,1,referral,Texas,desktop,5,8,5,6,2,11,7,9,7,4956,20,0
8523,14,22.752707776734916,4,22,0.923524143894107,3,referral,Illinois,tablet,1,9,4,3,0,7,10,5,5,5086,31,0
8524,14,46.18148293591601,1,13,0.5415800688301933,1,ad,Illinois,tablet,1,15,8,5,2,10,7,10,8,5120,30,0
8525,12,58.46778545164964,5,5,0.11059127277745917,3,referral,New York,desktop,0,17,2,4,1,11,5,4,4,4960,35,0
8526,12,20.99495186224044,7,8,0.039326985458234764,4,ad,New York,mobile,5,8,6,0,4,10,2,4,4,5031,30,0
8527,9,44.633583883203485,3,7,0.40418539988446245,3,referral,New York,tablet,6,6,1,3,1,15,2,7,3,5022,22,0
8528,13,32.35848970461557,4,3,0.7194626884454962,4,ad,Illinois,tablet,6,9,7,4,0,7,12,6,6,4917,26,0
8529,11,44.42630849647678,0,3,0.3743408676796187,3,ad,New York,desktop,2,15,1,7,3,15,10,9,5,5051,34,0
8530,11,24.945546090137483,5,26,0.7615096416763388,4,referral,Texas,mobile,6,12,5,3,2,10,8,2,2,5113,33,0
8531,11,27.261714863804976,1,19,0.09036036979096795,3,referral,Texas,desktop,3,13,4,5,2,8,10,11,5,5042,19,0
8532,18,53.65159053233459,5,29,0.30854568734451837,6,organic,Texas,desktop,6,8,3,3,1,6,9,12,5,4935,33,0
8533,11,40.39389853765665,6,1,0.4398075641421306,4,ad,Illinois,desktop,4,6,5,6,0,9,8,5,5,5030,30,0
